hostName,displayName,ipsState,ipsStatus,ipsRulesCount,ipsRulesID,ipsRulesName,ipsRulesSeverity,ipsRulesCVE
,,,,,6950,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1241),high,CVE-2019-1241
,,,,,6952,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1246),critical,CVE-2019-1246
,,,,,6955,Microsoft Windows VBScript Remote Code Execution Vulnerability (CVE-2019-1208),high,CVE-2019-1208
,,,,,6956,Microsoft Windows JET Database Engine Integer Underflow Remote Code Execution Vulnerability (CVE-2019-1248),critical,CVE-2019-1248
,,,,,6959,Microsoft Internet Explorer And Edge Chakra Scripting Engine Memory Corruption Vulnerability (CVE-2019-0746),critical,CVE-2019-0746
,,,,,6960,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1243),critical,CVE-2019-1243
,,,,,6972,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1252),critical,CVE-2019-1252
,,,,,6974,Microsoft Windows NTLM Elevation Of Privilege Vulnerability (CVE-2019-1040),critical,CVE-2019-1040
,,,,,6982,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2019-1238),critical,CVE-2019-1238
,,,,,6984,Microsoft Internet Explorer VBScript Engine Remote Code Execution Vulnerability (CVE-2019-1239),critical,CVE-2019-1239
,,,,,6985,Microsoft XML Remote Code Execution Vulnerability (CVE-2019-1060),critical,CVE-2019-1060
,,,,,6986,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1249),critical,CVE-2019-1249
,,,,,6987,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1250),high,CVE-2019-1250
,,,,,7009,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2019-1390),critical,CVE-2019-1390
,,,,,7010,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1358),critical,CVE-2019-1358
,,,,,7011,Microsoft Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1359),critical,CVE-2019-1359
,,,,,7012,Microsoft Windows Imaging API Remote Code Execution Vulnerability (CVE-2019-1311),critical,CVE-2019-1311
,,,,,7022,Microsoft Windows Multiple Security Vulnerabilities (Nov 2019),critical,CVE-2019-1411,CVE-2019-1419
,,,,,7024,Microsoft Windows NTLM Tampering Vulnerability (CVE-2019-1166),critical,CVE-2019-1166
,,,,,7045,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-0617),critical,CVE-2019-0617
,,,,,7046,Microsoft GDI+ Remote Code Execution Vulnerability (CVE-2019-0853),critical,CVE-2019-0853
,,,,,7047,Microsoft Windows Graphics Multiple Remote Code Execution Vulnerabilities (Aug-2019),medium,CVE-2019-1149,CVE-2019-1152,CVE-2019-1151
,,,,,7049,Microsoft Windows Graphics Remote Code Execution Vulnerability (CVE-2019-1150),medium,CVE-2019-1150
,,,,,7050,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2019-1485),critical,CVE-2019-1485
,,,,,7051,Microsoft Windows Elevation of Privilege Vulnerability (CVE-2019-1458),medium,CVE-2019-1458
,,,,,7052,Microsoft Windows GDI Information Disclosure Vulnerability (CVE-2019-1439),medium,CVE-2019-1439
,,,,,7062,Microsoft Windows Jet Database Engine Multiple Remote Code Execution Vulnerabilities (Jan-2019),critical,CVE-2019-0580,CVE-2019-0583,CVE-2019-0584
,,,,,7070,Microsoft Windows Multiple Information Disclosure Vulnerabilities (Dec 2019),medium,CVE-2019-1468,CVE-2019-1465,CVE-2019-1466
,,,,,7073,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-1406),critical,CVE-2019-1406
,,,,,7086,Microsoft Windows CryptoAPI Spoofing Vulnerability (CVE-2020-0601),critical,CVE-2020-0601
,,,,,7087,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-1429),critical,CVE-2019-1429
,,,,,7088,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2019-0582),critical,CVE-2019-0582
,,,,,7100,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-0674),high,CVE-2020-0674
,,,,,7101,Microsoft Windows Remote Desktop Client Remote Code Execution Vulnerability (CVE-2020-0681),critical,CVE-2020-0681
,,,,,7102,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2019-1367),critical,CVE-2019-1367
,,,,,7105,Microsoft Windows CryptoAPI Spoofing Vulnerability (CVE-2020-0601) - 1,critical,CVE-2020-0601
,,,,,7125,Microsoft Windows LNK Remote Code Execution Vulnerability (CVE-2020-0729),critical,CVE-2020-0729
,,,,,7126,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-0832),critical,CVE-2020-0832
,,,,,7127,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-0833),critical,CVE-2020-0833
,,,,,7128,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-0847),critical,CVE-2020-0847
,,,,,7129,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-0824),critical,CVE-2020-0824
,,,,,7133,Microsoft Windows Media Foundation Memory Corruption Vulnerability (CVE-2020-0738),critical,CVE-2020-0738
,,,,,7144,Microsoft Windows Multiple Type1 Font Parsing Remote Code Execution Vulnerabilities (CVE-2020-1020 and CVE-2020-0938),critical,CVE-2020-0938,CVE-2020-1020
,,,,,7148,Microsoft Windows LNK Remote Code Execution Vulnerability Over SMB (CVE-2020-0729),critical,CVE-2020-0729
,,,,,7162,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-0968),critical,CVE-2020-0968
,,,,,7198,Microsoft Windows JET Database Engine Remote Code Execution Vulnerability (CVE-2020-0953),critical,CVE-2020-0953
,,,,,7263,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1058),critical,CVE-2020-1058
,,,,,7264,Microsoft Internet Explorer JScript Remote Code Execution Vulnerability (CVE-2020-1062),critical,CVE-2020-1062
,,,,,7265,Microsoft Windows Graphics Components Remote Code Execution Vulnerability (CVE-2020-1153),critical,CVE-2020-1153
,,,,,7270,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1060),critical,CVE-2020-1060
,,,,,7271,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1035),critical,CVE-2020-1035
,,,,,7294,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-1174),critical,CVE-2020-1174
,,,,,7295,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-1176),critical,CVE-2020-1176
,,,,,7298,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-1175),critical,CVE-2020-1175
,,,,,7299,Microsoft Graphics Component Information Disclosure Vulnerability (CVE-2020-0987),critical,CVE-2020-0987
,,,,,7304,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-1051),critical,CVE-2020-1051
,,,,,7307,Microsoft Windows Media Foundation Memory Corruption Vulnerabilities (CVE-2020-1028 and CVE-2020-1126),critical,CVE-2020-1028,CVE-2020-1126
,,,,,7312,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-0994),critical,CVE-2020-0994
,,,,,7313,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-0992),critical,CVE-2020-0992
,,,,,7314,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-0988),critical,CVE-2020-0988
,,,,,7315,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-0960),critical,CVE-2020-0960
,,,,,7316,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-0959),critical,CVE-2020-0959
,,,,,7337,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1213),critical,CVE-2020-1213
,,,,,7338,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1214),critical,CVE-2020-1214
,,,,,7339,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1215),critical,CVE-2020-1215
,,,,,7340,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1216),critical,CVE-2020-1216
,,,,,7341,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1230),critical,CVE-2020-1230
,,,,,7342,Microsoft Windows SMB Remote Code Execution Vulnerability (CVE-2020-1301),critical,CVE-2020-1301
,,,,,7343,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2020-1219),critical,CVE-2020-1219
,,,,,7344,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1260),critical,CVE-2020-1260
,,,,,7361,Microsoft Windows Media Player Information Disclosure Vulnerability (CVE-2020-1232),critical,CVE-2020-1232
,,,,,7362,Microsoft Windows Media Player Remote Code Execution Vulnerability (CVE-2020-1239),critical,CVE-2020-1239
,,,,,7363,Microsoft .NET Framework Remote Code Execution Injection Vulnerability (CVE-2020-0646),critical,CVE-2020-0646
,,,,,7397,Microsoft Windows .NET Core Remote Code Execution Vulnerability (CVE-2020-0605),critical,CVE-2020-0605
,,,,,7470,Microsoft Windows Cabinet File Remote Code Execution Vulnerability (CVE-2020-1300),critical,CVE-2020-1300
,,,,,7494,Microsoft Windows Remote Desktop Client Remote Code Execution Vulnerability (CVE-2020-1374),critical,CVE-2020-1374
,,,,,7495,Microsoft Windows PFB Font File Out-Of-Bounds Write Privilege Escalation Vulnerability (CVE-2020-1436),critical,CVE-2020-1436
,,,,,7497,Microsoft Windows LNK Remote Code Execution Vulnerability Over SMB (CVE-2020-1421),critical,CVE-2020-1421
,,,,,7498,Microsoft Internet Explorer VBScript Remote Code Execution Vulnerability (CVE-2020-1403),critical,CVE-2020-1403
,,,,,7499,Microsoft Windows LNK Remote Code Execution Vulnerability Over WebDAV (CVE-2020-1421),critical,CVE-2020-1421
,,,,,7507,Microsoft Windows JET Database Engine Remote Code Execution Vulnerability (CVE-2020-1400),critical,CVE-2020-1400
,,,,,7528,Microsoft Windows LNK Remote Code Execution Vulnerability Over HTTP (CVE-2020-1421),critical,CVE-2020-1421
,,,,,7530,Microsoft SharePoint Server Remote Code Execution Vulnerability (CVE-2020-1147),critical,CVE-2020-1147
,,,,,7596,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-1570),critical,CVE-2020-1570
,,,,,7597,Microsoft Internet Explorer Remote Code Execution Vulnerability (CVE-2020-1567),high,CVE-2020-1567
,,,,,7598,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-1380),high,CVE-2020-1380
,,,,,7635,Microsoft Windows DirectWrite Information Disclosure Vulnerability (CVE-2020-1577),medium,CVE-2020-1577
,,,,,7658,Microsoft Graphics Components Remote Code Execution Vulnerability (CVE-2020-1561),high,CVE-2020-1561
,,,,,7665,Microsoft Windows MSI File Signature Spoofing Vulnerability (CVE-2020-1464),low,CVE-2020-1464
,,,,,7667,Microsoft Windows Font Driver Host Remote Code Execution Vulnerability (CVE-2020-1520),medium,CVE-2020-1520
,,,,,7669,Microsoft Windows Media Foundation Memory Corruption Vulnerability (CVE-2020-1492),high,CVE-2020-1492
,,,,,7734,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-1074),critical,CVE-2020-1074
,,,,,7735,Microsoft Windows Jet Database Engine Remote Code Execution Vulnerability (CVE-2020-1039),critical,CVE-2020-1039
,,,,,7737,Microsoft Windows Text Service Module Remote Code Execution Vulnerability (CVE-2020-0908),critical,CVE-2020-0908
,,,,,7742,Netlogon Elevation Of Privilege Vulnerability (Zerologon) (CVE-2020-1472),critical,CVE-2020-1472
,,,,,7745,Microsoft Windows Camera Codec Out-Of-Bounds Write Remote Code Execution Vulnerability (CVE-2020-0997),critical,CVE-2020-0997
,,,,,7746,Microsoft Windows Codecs Library Remote Code Execution Vulnerability (CVE-2020-1129),high,CVE-2020-1129
,,,,,7756,Netlogon Elevation Of Privilege Vulnerability Over SMB (Zerologon) (CVE-2020-1472),critical,CVE-2020-1472
,,,,,7830,Identified NTLM Brute Force Attempt (ZeroLogon) (CVE-2020-1472),critical,CVE-2020-1472
,,,,,7889,Microsoft Windows Spoofing Vulnerability (CVE-2020-16922),critical,CVE-2020-16922
,,,,,7893,Microsoft Windows Media Foundation Memory Corruption Vulnerability Over HTTP (CVE-2020-16915),critical,CVE-2020-16915
,,,,,7894,Microsoft Windows Media Foundation Memory Corruption Vulnerability Over SMB (CVE-2020-16915),critical,CVE-2020-16915
,,,,,7895,Microsoft Windows Remote Desktop Protocol Information Disclosure Vulnerability (CVE-2020-16896),critical,CVE-2020-16896
,,,,,7922,Microsoft Windows Graphics Components Remote Code Execution Vulnerability (CVE-2020-1167),critical,CVE-2020-1167
,,,,,7988,Identified HTTP Cobalt Strike Malleable C&C Traffic Response (YouTube Profile),critical,
,,,,,7989,Identified HTTP Cobalt Strike Malleable C&C Traffic Response (Office 365 Calendar Profile),critical,
,,,,,8028,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE-2020-17052),high,CVE-2020-17052
,,,,,8031,Identified Out-Of-Sync RPCSEC_GSS_CONTINUE_INIT RPC Message,high,CVE-2020-17047
,,,,,8033,Microsoft Windows Kernel Elevation Of Privilege Vulnerability (CVE-2020-17087),critical,CVE-2020-17087
,,,,,8036,Identified HTTP TrojanDownloader.Win64.BazarLoader Traffic,critical,
,,,,,8037,Identified TCP Meterpreter Payload,critical,
,,,,,8038,Identified HTTP Trojan.Win64.BazarTrickbot Traffic,critical,
,,,,,8039,Identified DNS Trojan.Win32.Trickbot.Dns Traffic,critical,
,,,,,8040,Identified HTTP Backdoor.Shell.Powertrick.A Runtime Detection,critical,
,,,,,8041,Identified TLS Cobalt Strike Beacon (Certificate),critical,
,,,,,8042,Identified HTTP Trickbot Data Exfiltration (Network Module),critical,
,,,,,8043,Identified HTTP Trickbot Data Exfiltration (Card Payment),critical,
,,,,,8046,Identified HTTP Cobalt Strike Malleable C&C Traffic Request (Office 365 Calendar Profile),critical,
,,,,,8047,Identified HTTP Cobalt Strike Malleable C&C Traffic Request (Amazon Profile),critical,
,,,,,8066,Identified HTTP Trickbot Data Exfiltration - (Application Credentials Grabber),critical,
,,,,,8067,Identified FTP Backdoor.Win32.Qbot.JINX Runtime Detection,critical,
,,,,,8068,Identified HTTP Cobalt Strike Malleable C&C Traffic Request (Google Safe Browsing Profile),critical,
,,,,,8069,Identified HTTP Cobalt Strike Malleable C&C Traffic Request (Pandora GET Profile),critical,
,,,,,8072,Microsoft Edge Chakra Array Iterator Type Confusion Vulnerability (CVE-2020-17048),medium,CVE-2020-17048
,,,,,8076,Identified HTTP Cobalt Strike Malleable C&C Traffic Request (Pandora POST Profile),critical,
,,,,,8087,Identified HTTP Trojan-Downloader.Shell.Lightbot.A C&C Traffic Request,critical,
,,,,,8126,Microsoft Windows SMB2 Server Information Disclosure Vulnerability (CVE-2020-17140),critical,CVE-2020-17140
,,,,,8127,Microsoft Windows PE File Signature Spoofing Vulnerability (CVE-2020-1599),critical,CVE-2020-1599
,,,,,8128,Microsoft Windows SMB2 Server Remote Code Execution Vulnerability (CVE-2020-17096),critical,CVE-2020-17096
,,,,,8219,Microsoft Windows DirectWrite Information Disclosure Vulnerability (CVE-2019-1245),critical,CVE-2019-1245
,,,,,8221,Microsoft Windows DirectWrite Information Disclosure Vulnerability (CVE-2019-1244),critical,CVE-2019-1244
,,,,,8252,Identified HTTP Trojan-Downloader.Win32.Cometer.bfc C&C Traffic Request,critical,
,,,,,8256,Microsoft Windows Defender Remote Code Execution Vulnerability (CVE-2021-1647),critical,CVE-2021-1647
,,,,,8257,Microsoft Windows Defender Remote Code Execution Vulnerability Over SMB (CVE-2021-1647),critical,CVE-2021-1647
,,,,,8271,Identified BumbleBee Webshell Traffic Over HTTP,critical,
,,,,,8284,Identified HTTP Redhat Webshell C&C Traffic,critical,
,,,,,8285,Identified FlawedGrace Checkin Request - Client,critical,
,,,,,8286,Identified FlawedGrace Checkin Request - Server,critical,
,,,,,8352,Microsoft Windows NTLM Elevation Of Privilege Vulnerability Over LDAP (CVE-2019-1040),critical,CVE-2019-1040
,,,,,8385,Microsoft Windows Camera Codec Pack Out-Of-Bounds Write Remote Code Execution Vulnerability (CVE-2021-24091),high,CVE-2021-24091
,,,,,8386,Microsoft Windows WAB File Parsing Out-Of-Bounds Write Remote Code Execution Vulnerability (CVE-2021-24083),high,CVE-2021-24083
,,,,,8393,Identified Cobalt Strike Default Self-signed SSL/TLS Certificate,low,
,,,,,8396,Microsoft Windows Camera Codec Pack Image Processing Out-Of-Bounds Write Vulnerability (CVE-2021-24081),high,CVE-2021-24081
Win10,Win10,off,inactive,0
trend-dc817890a,,prevent,active,1293,55,Microsoft Internet Explorer Focus Vulnerability,medium,CVE-2006-2900
,,,,,95,Microsoft Windows Explorer JPG File Denial of Service Vulnerability,medium,CVE-2007-4227
,,,,,97,Microsoft Internet Explorer Position:Relative DoS,high,
,,,,,141,"Microsoft Internet Explorer ""IsComponentInstalled()"" Remote Stack Overflow",high,CVE-2006-1016
,,,,,154,MoBB #17: Gradient StartColorStr,medium,CVE-2006-3657
,,,,,156,MoBB #8: RDS.DataControl URL,low,CVE-2006-3510
,,,,,209,Microsoft Internet Explorer ActiveX bgColor Property DoS,high,CVE-2007-0612
,,,,,217,Windows Shell User Logon ActiveX Control Create Method Vulnerability,medium,
,,,,,507,Microsoft Internet Explorer FTP Command Injection Vulnerability,medium,CVE-2008-1368
,,,,,536,Microsoft Internet Explorer 6 DirectX Media Denial Of Service,medium,
,,,,,577,Microsoft Internet Explorer 'Print Table of Links' Cross-Zone Scripting,critical,CVE-2008-2281
,,,,,586,Microsoft Windows Media Digital Rights Management ActiveX Control Buffer Overflow,medium,
,,,,,623,Microsoft Internet Explorer CreateTextRange.text DoS,critical,CVE-2008-2255
,,,,,640,Microsoft Internet Explorer 7 Frame Location Handling Vulnerability,medium,CVE-2008-2948,CVE-2008-2949
,,,,,654,"Internet Explorer 6 Window ""location"" Handling Vulnerability",medium,CVE-2008-2947
,,,,,656,Request Header Cross-Domain Information Disclosure,high,CVE-2008-1544
,,,,,657,Microsoft Internet Explorer New ActiveX Object String Concatenation Memory Corruption Vulnerability,medium,
,,,,,669,Adobe Flash Player ActiveX Control 'navigateToURL' API Cross Domain Scripting Vulnerability,medium,CVE-2007-6244
,,,,,685,Microsoft Event System Vulnerability,critical,CVE-2008-1457
,,,,,692,Microsoft HTML Objects Memory Corruption Vulnerability,critical,CVE-2008-2255
,,,,,724,"Microsoft Windows ""WRITE_ANDX"" SMB Packet Handling Denial of Service",high,CVE-2008-4114
,,,,,734,Microsoft Windows Image Acquisition Logger ActiveX Control Arbitrary File Overwrite Vulnerability,critical,CVE-2008-3957
